date,description,amount,type,category,explanation
2023-04-07,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.3,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-04-07,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023040702003509,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-04-10,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023041002003522,-5.5,Withdrawal,Transfers,This transaction is a fund transfer made through PayNow-QR Code to QFPAY SINGAPORE.
2023-04-10,CASH WITHDRAWAL ATM VIA QR CODE OCBC-KENT RIDGE MRT SINGAPORE,-50.0,Withdrawal,Miscellaneous,This transaction represents a cash withdrawal from an ATM at Kent Ridge MRT station in Singapore.
2023-04-10,IBG GIRO INSU 068606931052 Singapore Life Ltd AVI10806016/068606931052,-15.48,Withdrawal,Health,This transaction is a payment for a health insurance policy with Singapore Life Ltd.
2023-04-11,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023041001003521,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made through PayNow-QR Code to QFPAY in Singapore.
2023-04-11,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.6,Withdrawal,Food,This transaction is a purchase made at a Korean restaurant in UTown.
2023-04-11,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-5.9,Withdrawal,Food,This is a payment for a food purchase made through NETS QR.
2023-04-11,FAST PAYMENT via PayNow-UEN to XIANG HO MANAGEM OTHR - 1325218,-5.2,Withdrawal,Miscellaneous,"Payment made to Xiang Ho Management via PayNow-UEN. The purpose of the transaction is not specified, hence categorized as Miscellaneous."
2023-04-12,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.3,Withdrawal,Food,Payment for a food purchase at Korean UTown using NETS QR.
2023-04-13,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023041201003538,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made through PayNow-QR code to QFPAY in Singapore.
2023-04-13,FAST PAYMENT via PayNow-Mobile to Anna OTHR - 1492547,-15.98,Withdrawal,Transfers,Money transferred to Anna via PayNow-Mobile.
2023-04-13,CREDIT PURCHASE 10/04/23 xx-0411 The Tea Party S,-12.0,Withdrawal,Food,"Payment for a purchase at The Tea Party S, likely a restaurant or cafe."
2023-04-13,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.9,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-04-14,FAST PAYMENT via PayNow-Mobile to Anthony Sim OTHR - PGP888,-12.4,Withdrawal,Transfers,This is a transfer of funds made via PayNow-Mobile to an individual named Anthony Sim.
2023-04-14,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.8,Withdrawal,Food,Payment for a food purchase at Korean UTown using NETS QR.
2023-04-14,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,9.0,Deposit,Transfers,This is a transfer received from Nicole Lee Siy via PayNow-DBSS.
2023-04-15,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023041501003554,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-04-15,CREDIT PURCHASE 13/04/23 xx-0411 MCDONALD'S (RC) S,-12.7,Withdrawal,Food,Payment for a meal at McDonald's.
2023-04-15,CREDIT PURCHASE 12/04/23 xx-0411 The Tea Party S,-12.0,Withdrawal,Food,"Payment for a purchase at The Tea Party, likely a restaurant or cafe."
2023-04-15,DEBIT CREDIT 13/04/23 xx-0411 Grab S,6.0,Withdrawal,Transport,Payment for Grab transport service.
2023-04-15,DEBIT PURCHASE 13/04/23 xx-0411 Grab S,-20.8,Withdrawal,Transport,"Payment for Grab, a ride-hailing service."
2023-04-15,CREDIT PURCHASE 13/04/23 xx-0411 Grab S,-6.0,Withdrawal,Transport,Payment for a Grab ride.
2023-04-15,DEBIT PURCHASE 13/04/23 xx-6482 EZ-LINK APP S,-20.0,Withdrawal,Transport,"This is a withdrawal for a transport-related expense, specifically a payment made through the EZ-Link app, which is commonly used for public transportation."
2023-04-15,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-3.3,Withdrawal,Food,"This transaction is a purchase made at Sin Kee, likely a food establishment, using NETS QR payment."
2023-04-16,DEBIT PURCHASE 14/04/23 xx-4909 TS/UDON DON BAR NUS S,-19.0,Withdrawal,Food,Payment for a meal at Udon Don Bar.
2023-04-16,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.8,Withdrawal,Food,This is a payment for a food purchase made through NETS QR.
2023-04-16,PAYMENT/TRANSFER via PayNow-UOVB from WONG MEI YIN OTHR yeye birthday ang pa,12.0,Deposit,Transfers,This is a transfer received from Wong Mei Yin via PayNow-UOVB as a birthday gift.
2023-04-16,FAST PAYMENT via PayNow-UEN to NATIONAL UNIVERS OTHR - DICNECOLL00755284,-200.0,Withdrawal,Transfers,"This transaction is a transfer of funds made through PayNow-UEN to National University, possibly for tuition or other related fees."
2023-04-16,FAST PAYMENT via PayNow-UEN to NATIONAL UNIVERS OTHR - DICNOSP200755368,-10.0,Withdrawal,Transfers,"This transaction is a fast payment made to a university, likely for tuition or other educational expenses."
2023-04-17,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023041701003566,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made through PayNow-QR Code to QFPAY in Singapore.
2023-04-17,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.8,Withdrawal,Food,This transaction is a payment for a food purchase at Korean UTown using NETS QR.
2023-04-18,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023041801003573,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-04-18,DEBIT PURCHASE 17/04/23 xx-0411 SAIZERIYA - STAR VISTA S,-7.9,Withdrawal,Food,"Payment for a meal at Saizeriya, Star Vista."
2023-04-18,FUND TRANSFER via PayNow-Mobile to jason OTHR -,-5.3,Withdrawal,Transfers,This transaction is a fund transfer to Jason via PayNow-Mobile.
2023-04-18,NETS QR 88924101 NETS QR PURCHASE COOL SPOT,-1.4,Withdrawal,Food,This is a payment for a food purchase at Cool Spot using NETS QR.
2023-04-18,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.6,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-04-19,FAST PAYMENT via PayNow-UEN to XIANG HO MANAGEM OTHR - 1345240,-5.2,Withdrawal,Miscellaneous,"This transaction represents a fast payment made via PayNow-UEN to Xiang Ho Management. The exact purpose of the payment is not specified, hence it is categorized under Miscellaneous."
2023-04-19,DEBIT PURCHASE 17/04/23 xx-0411 BURGER KING - KEN RIDGE S,-7.4,Withdrawal,Food,Payment for a meal at Burger King.
2023-04-19,DEBIT PURCHASE 17/04/23 xx-0411 SP SWEE LEE ONLIN S,-16.0,Withdrawal,Shopping,"This is a debit purchase made online at Swee Lee, which is a music store. The transaction falls under the shopping category."
2023-04-19,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.8,Withdrawal,Food,This transaction is a payment for a food purchase made through NETS QR.
2023-04-20,COLLECTION/TRANSFER OTHR Webull Securit 846249573780303872 DS259885,-0.01,Withdrawal,Transfers,"This transaction is a transfer fee charged by Webull Securities, a stock trading platform."
2023-04-20,NETS QR 88891601 NETS QR PURCHASE STALL 10 - WESTERN,-6.9,Withdrawal,Food,This transaction is a payment for food at a western food stall.
2023-04-20,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.3,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-04-21,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023042002003599,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made to QFPAY Singapore using PayNow-QR code.
2023-04-21,CREDIT PURCHASE 19/04/23 xx-0411 KFC HTNS 612 S,-6.95,Withdrawal,Food,Payment for a meal at KFC.
2023-04-21,NETS QR 88924101 NETS QR PURCHASE COOL SPOT,-1.6,Withdrawal,Food,"This transaction is a purchase made at Cool Spot, which is likely a food establishment, using NETS QR payment method."
2023-04-21,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.8,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-04-21,FAST PAYMENT via PayNow-Mobile to Faith OTHR - 1730309,-21.15,Withdrawal,Transfers,This transaction is a transfer of funds to an individual named Faith via PayNow-Mobile.
2023-04-21,FAST PAYMENT via PayNow-Mobile to Faith OTHR - 1730942,-12.0,Withdrawal,Transfers,This transaction is a transfer of funds to a person named Faith via PayNow-Mobile.
2023-04-22,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023042202003606,-6.7,Withdrawal,Transfers,This transaction was a fund transfer made through PayNow-QR Code to QFPAY in Singapore.
2023-04-22,DEBIT PURCHASE 21/04/23 xx-0411 STUFF'D ONE@KENT RIDGE S,-8.5,Withdrawal,Food,Payment for a meal at STUFF'D ONE@KENT RIDGE S.
2023-04-22,FAST PAYMENT via PayNow-UEN to XIANG HO MANAGEM OTHR - 1826774,-5.2,Withdrawal,Miscellaneous,"Payment made to Xiang Ho Management via PayNow-UEN. The purpose of the transaction is not specified, hence it is categorized as miscellaneous."
2023-04-23,FAST PAYMENT via PayNow-Mobile to Jia Ying OTHR - 1919714,-17.5,Withdrawal,Transfers,This transaction is a transfer of funds to Jia Ying via PayNow-Mobile.
2023-04-23,NETS QR 88924101 NETS QR PURCHASE COOL SPOT,-1.4,Withdrawal,Food,Payment for food at Cool Spot through NETS QR.
2023-04-23,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.6,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-04-24,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.8,Withdrawal,Food,Payment for a food purchase at Korean UTown using NETS QR.
2023-04-24,"FUND TRANSFER via PayNow-Mobile from GOH YIT CHEN, OTHR - WenMin FYP",150.0,Deposit,Transfers,This transaction is a fund transfer received from Goh Yit Chen via PayNow-Mobile for WenMin FYP.
2023-04-24,NETS QR 88891201 NETS QR PURCHASE INDIAN,-20.2,Withdrawal,Food,"This transaction is a purchase made at an Indian restaurant or food outlet using NETS QR, a popular payment method in Singapore."
2023-04-25,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023042402003622,-6.5,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY SINGAPORE.
2023-04-25,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023042501003616,-5.5,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-04-25,NETS QR 90894801 NETS QR PURCHASE PASTA EXPRESS F,-5.6,Withdrawal,Food,Payment for a meal at Pasta Express made via NETS QR.
2023-04-26,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,8.5,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2023-04-26,NETS QR 90894801 NETS QR PURCHASE PASTA EXPRESS F,-6.2,Withdrawal,Food,Payment for a meal at Pasta Express made through NETS QR.
2023-04-27,DEBIT PURCHASE 26/04/23 xx-0411 NTUC FP - NUH S,-8.62,Withdrawal,Groceries,"This transaction is a debit purchase from NTUC FairPrice (FP), a supermarket chain, indicating a grocery shopping expense."
2023-04-27,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.8,Withdrawal,Food,Payment for a meal at Korean UTown using NETS QR.
2023-04-27,FAST PAYMENT via PayNow-Mobile to Anthony Sim OTHR - PGP 975,-9.2,Withdrawal,Transfers,This transaction is a transfer of funds to Anthony Sim via PayNow-Mobile.
2023-04-28,CREDIT PURCHASE 26/04/23 xx-0411 NUS MULTI-PURPOSE CO-OP S,-2.0,Withdrawal,Shopping,"Purchase made at NUS Multi-Purpose Co-op, possibly for various goods or supplies."
2023-04-28,CREDIT PURCHASE 26/04/23 xx-0411 GRAB* BE99B7BB4A899A51 S,-10.0,Withdrawal,Transport,Payment for a Grab ride.
2023-04-29,CREDIT PURCHASE 26/04/23 xx-0411 The Tea Party S,-12.0,Withdrawal,Food,Payment for a purchase at The Tea Party S.
2023-04-29,FUND TRANSFER via PayNow-Mobile to jason OTHR -,-5.3,Withdrawal,Transfers,This transaction represents a fund transfer to an individual named Jason via PayNow-Mobile.
2023-04-29,NETS QR 88891301 NETS QR PURCHASE JAPANESE,-4.5,Withdrawal,Food,"This transaction is a purchase of Japanese food, paid via NETS QR."
2023-04-29,NETS QR 88924101 NETS QR PURCHASE COOL SPOT,-1.3,Withdrawal,Food,Payment for food at Cool Spot using NETS QR.
2023-04-29,NETS QR 89059401 NETS QR PURCHASE FISH SOUP,-5.9,Withdrawal,Food,Payment for fish soup purchased via NETS QR.
2023-04-29,INTEREST CREDIT,1.87,Deposit,Income,This is an interest payment credited to the account.
2023-07-01,DEBIT PURCHASE 30/06/23 xx-0411 CHEERS - COLLEGE AVE WESTS,-4.0,Withdrawal,Food,Payment for food at Cheers on College Ave Wests.
2023-07-02,CREDIT PURCHASE 28/06/23 xx-0411 Marutama Bugis+ S,-23.64,Withdrawal,Food,Payment for a meal at Marutama Bugis+ restaurant.
2023-07-02,DEBIT PURCHASE 29/06/23 xx-0411 GET*Seoul Yummy S,-17.58,Withdrawal,Food,Payment for a meal at Seoul Yummy.
2023-07-03,DEBIT PURCHASE 01/07/23 xx-0411 SP SWEE LEE ONLIN S,-692.45,Withdrawal,Shopping,"This is a debit purchase made online at Swee Lee, indicating a shopping transaction."
2023-07-04,NETS QR 88891201 NETS QR PURCHASE INDIAN,-9.8,Withdrawal,Food,"This is a payment for a food purchase made through NETS QR, likely at an Indian restaurant or food outlet."
2023-07-07,FUND TRANSFER via PayNow-Mobile to ANG YUH XUEN OTHR - GPay-,-21.27,Withdrawal,Transfers,This transaction is a fund transfer to a person named ANG YUH XUEN via PayNow-Mobile using Google Pay.
2023-07-08,PAYMENT/TRANSFER via PayNow-DBSS from JOEL MATTHEW C OTHR Aggressively Mediocr,7.8,Deposit,Transfers,This is a transfer received from Joel Matthew C via PayNow-DBSS.
2023-07-08,PAYMENT/TRANSFER via PayNow-DBSS from JEROME SOH YEE OTHR JEROME SOH YEE LER,7.8,Deposit,Transfers,This is a transfer received from Jerome Soh Yee Ler via PayNow-DBSS.
2023-07-08,FUND TRANSFER via PayNow-Mobile to RACHELLE MARIE C OTHR - OTHR,-6.85,Withdrawal,Transfers,This transaction represents a fund transfer to Rachelle Marie C via PayNow-Mobile.
2023-07-08,PAYMENT/TRANSFER via PayNow-DBSS from NAVANEETH RAMA OTHR NAVANEETH RAMAPURATH,5.0,Deposit,Transfers,Received a transfer via PayNow from Navaneeth Ramapurath.
2023-07-09,CREDIT PURCHASE 07/07/23 xx-0411 BURGS @ VIVO S,-22.4,Withdrawal,Food,This is a debit purchase from a food establishment called BURGS @ VIVO S.
2023-07-09,DEBIT PURCHASE 07/07/23 xx-6482 EZ-LINK APP S,-20.0,Withdrawal,Transport,"This is a payment for a transport service, likely a bus or train fare, made through the EZ-Link app."
2023-07-09,PAYMENT/TRANSFER via PayNow-DBSS from LIM JIA YING OTHR PayNow Transfer,31.9,Deposit,Transfers,This is a transfer received from Lim Jia Ying via PayNow-DBSS.
2023-07-10,DEBIT PURCHASE 08/07/23 xx-0411 7-ELEVEN-999 SERANGOON RDS,-2.6,Withdrawal,Groceries,"Purchase made at 7-Eleven, likely for groceries or small items."
2023-07-10,CREDIT PURCHASE 08/07/23 xx-0411 FR VIVO-HOT & COL S,-7.0,Withdrawal,Food,Payment for a meal at VIVO-HOT & COL S.
2023-07-10,DEBIT PURCHASE 08/07/23 xx-0411 WATSON'S S,-16.4,Withdrawal,Shopping,Purchase made at Watson's store.
2023-07-10,DEBIT PURCHASE 09/07/23 xx-0411 KALLANG ICE WORLD S,-56.0,Withdrawal,Entertainment,"Payment for a service at Kallang Ice World, likely for ice skating or a related activity."
2023-07-10,IBG GIRO INSU 068606931052 Singapore Life Ltd AVI11233760/068606931052,-15.48,Withdrawal,Health,This is a payment for a health insurance policy with Singapore Life Ltd.
2023-07-10,NETS QR 68737501 NETS QR PURCHASE NUS U TOWN ST07,-6.8,Withdrawal,Food,"This transaction is a purchase made at NUS U Town ST07, likely for food given the location is a university town with food outlets."
2023-07-11,CCY CONVERSION FEE FOR: 1.00 SGD,-0.03,Withdrawal,Miscellaneous,This is a currency conversion fee charged for converting 1.00 Singapore Dollar.
2023-07-11,CREDIT PURCHASE 08/07/23 xx-0411 STEAMGAMES.COM 42595229859,-1.0,Withdrawal,Entertainment,Purchase of a game from STEAMGAMES.COM
2023-07-11,CREDIT PURCHASE 10/07/23 xx-0411 CHEERS - COLLEGE AVE WESTS,-1.5,Withdrawal,Food,Payment for food at Cheers on College Ave Wests.
2023-07-11,NETS QR 88891201 NETS QR PURCHASE INDIAN,-19.6,Withdrawal,Food,This transaction is a purchase made at an Indian restaurant or food outlet using NETS QR payment.
2023-07-12,"PAYMENT/TRANSFER via PayNow-DBSS from LIM YI JIE, JA OTHR LIM YI JIE, JAY",9.8,Deposit,Transfers,"This is a transfer received from Lim Yi Jie, Jay via PayNow-DBSS."
2023-07-12,DEBIT PURCHASE 09/07/23 xx-0411 SHAKE SHACK-SUNTE S,-37.3,Withdrawal,Food,Payment for a meal at Shake Shack.
2023-07-13,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023071201003969,-6.5,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-07-16,POS PURCHASE NETS MR BAP PTE xx-0411 MR BAP PTE LTD V,-13.0,Withdrawal,Food,Payment for a meal at MR BAP PTE LTD.
2023-07-16,FUND TRANSFER via PayNow-QR Code to MAMA TIAM DESSER OTHR - QY03002023071645638540,-5.3,Withdrawal,Food,Payment for food at Mama Tiam Dessert using PayNow-QR Code.
2023-07-17,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-6.8,Withdrawal,Groceries,Payment for groceries at Greens & Grains via NETS QR.
2023-07-18,CREDIT PURCHASE 16/07/23 xx-6482 EZ-LINK APP S,-20.0,Withdrawal,Transport,"This transaction is a withdrawal for a transport-related expense, specifically a payment made through the EZ-Link app."
2023-07-19,CREDIT PURCHASE 17/07/23 xx-0411 Grab* 8fea121f1f9b89ea S,-20.0,Withdrawal,Transport,"Payment for Grab, a ride-hailing service."
2023-07-19,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023071901004000,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-07-20,NETS QR 88891201 NETS QR PURCHASE INDIAN,-20.2,Withdrawal,Food,This transaction is a purchase made at an Indian restaurant or food outlet using NETS QR payment.
2023-07-21,DEBIT PURCHASE 20/07/23 xx-0411 CHEERS - COLLEGE AVE WESTS,-4.15,Withdrawal,Food,Payment for food at Cheers on College Ave Wests.
